condition,batch,trial,steps
punishment_0.5,26,74,14
punishment_0.5,26,75,150
punishment_0.5,26,76,92
punishment_0.5,26,77,150
punishment_0.5,26,78,150
punishment_0.5,26,79,27
punishment_0.5,26,80,66
punishment_0.5,26,81,128
punishment_0.5,26,82,24
punishment_0.5,26,83,22
punishment_0.5,26,84,36
punishment_0.5,26,85,71
punishment_0.5,26,86,92
punishment_0.5,26,87,150
punishment_0.5,26,88,150
punishment_0.5,26,89,128
punishment_0.5,26,90,48
punishment_0.5,26,91,150
punishment_0.5,26,92,88
punishment_0.5,26,93,150
punishment_0.5,26,94,150
punishment_0.5,26,95,150
punishment_0.5,26,96,150
punishment_0.5,26,97,98
punishment_0.5,26,98,82
punishment_0.5,26,99,10
punishment_0.5,26,100,56
punishment_0.5,26,101,85
punishment_0.5,26,102,71
punishment_0.5,26,103,150
punishment_0.5,26,104,46
punishment_0.5,26,105,99
punishment_0.5,26,106,90
punishment_0.5,26,107,97
punishment_0.5,26,108,78
punishment_0.5,26,109,51
punishment_0.5,26,110,34
punishment_0.5,26,111,65
punishment_0.5,26,112,145
punishment_0.5,26,113,150
punishment_0.5,26,114,92
punishment_0.5,26,115,150
punishment_0.5,26,116,41
punishment_0.5,26,117,32
punishment_0.5,26,118,70
punishment_0.5,26,119,67
punishment_0.5,26,120,62
punishment_0.5,26,121,86
punishment_0.5,26,122,31
punishment_0.5,26,123,17
punishment_0.5,26,124,56
punishment_0.5,26,125,94
punishment_0.5,26,126,33
punishment_0.5,26,127,35
punishment_0.5,26,128,51
punishment_0.5,26,129,36
punishment_0.5,26,130,33
punishment_0.5,26,131,31
punishment_0.5,26,132,27
punishment_0.5,26,133,67
punishment_0.5,26,134,57
punishment_0.5,26,135,35
punishment_0.5,26,136,40
punishment_0.5,26,137,103
punishment_0.5,26,138,13
punishment_0.5,26,139,37
punishment_0.5,26,140,75
punishment_0.5,26,141,49
punishment_0.5,26,142,51
punishment_0.5,26,143,54
punishment_0.5,26,144,76
punishment_0.5,26,145,113
punishment_0.5,26,146,26
punishment_0.5,26,147,150
punishment_0.5,26,148,64
punishment_0.5,26,149,21
punishment_0.5,26,150,101
punishment_0.5,27,1,150
punishment_0.5,27,2,150
punishment_0.5,27,3,150
punishment_0.5,27,4,150
punishment_0.5,27,5,150
punishment_0.5,27,6,150
punishment_0.5,27,7,150
punishment_0.5,27,8,150
punishment_0.5,27,9,150
punishment_0.5,27,10,150
punishment_0.5,27,11,52
punishment_0.5,27,12,150
punishment_0.5,27,13,100
punishment_0.5,27,14,150
punishment_0.5,27,15,150
punishment_0.5,27,16,150
punishment_0.5,27,17,150
punishment_0.5,27,18,150
punishment_0.5,27,19,150
punishment_0.5,27,20,133
punishment_0.5,27,21,150
punishment_0.5,27,22,150
punishment_0.5,27,23,109
punishment_0.5,27,24,150
punishment_0.5,27,25,99
punishment_0.5,27,26,123
punishment_0.5,27,27,150
punishment_0.5,27,28,150
punishment_0.5,27,29,150
punishment_0.5,27,30,150
punishment_0.5,27,31,144
punishment_0.5,27,32,150
punishment_0.5,27,33,150
punishment_0.5,27,34,150
punishment_0.5,27,35,20
punishment_0.5,27,36,150
punishment_0.5,27,37,150
punishment_0.5,27,38,150
punishment_0.5,27,39,56
punishment_0.5,27,40,150
punishment_0.5,27,41,54
punishment_0.5,27,42,150
punishment_0.5,27,43,150
punishment_0.5,27,44,150
punishment_0.5,27,45,81
punishment_0.5,27,46,51
punishment_0.5,27,47,150
punishment_0.5,27,48,150
punishment_0.5,27,49,108
punishment_0.5,27,50,150
punishment_0.5,27,51,150
punishment_0.5,27,52,51
punishment_0.5,27,53,129
punishment_0.5,27,54,60
punishment_0.5,27,55,150
punishment_0.5,27,56,53
punishment_0.5,27,57,74
punishment_0.5,27,58,150
punishment_0.5,27,59,91
punishment_0.5,27,60,144
punishment_0.5,27,61,150
punishment_0.5,27,62,88
punishment_0.5,27,63,26
punishment_0.5,27,64,58
punishment_0.5,27,65,86
punishment_0.5,27,66,59
punishment_0.5,27,67,36
punishment_0.5,27,68,45
punishment_0.5,27,69,22
punishment_0.5,27,70,92
punishment_0.5,27,71,74
punishment_0.5,27,72,34
punishment_0.5,27,73,150
punishment_0.5,27,74,15
punishment_0.5,27,75,119
punishment_0.5,27,76,150
punishment_0.5,27,77,44
punishment_0.5,27,78,23
punishment_0.5,27,79,44
punishment_0.5,27,80,56
punishment_0.5,27,81,93
punishment_0.5,27,82,60
punishment_0.5,27,83,36
punishment_0.5,27,84,83
punishment_0.5,27,85,35
punishment_0.5,27,86,30
punishment_0.5,27,87,55
punishment_0.5,27,88,21
punishment_0.5,27,89,69
punishment_0.5,27,90,121
punishment_0.5,27,91,98
punishment_0.5,27,92,58
punishment_0.5,27,93,42
punishment_0.5,27,94,78
punishment_0.5,27,95,23
punishment_0.5,27,96,34
punishment_0.5,27,97,91
punishment_0.5,27,98,11
punishment_0.5,27,99,87
punishment_0.5,27,100,26
punishment_0.5,27,101,28
punishment_0.5,27,102,13
punishment_0.5,27,103,44
punishment_0.5,27,104,17
punishment_0.5,27,105,80
punishment_0.5,27,106,34
punishment_0.5,27,107,54
punishment_0.5,27,108,105
punishment_0.5,27,109,29
punishment_0.5,27,110,25
punishment_0.5,27,111,25
punishment_0.5,27,112,117
punishment_0.5,27,113,130
punishment_0.5,27,114,53
punishment_0.5,27,115,150
punishment_0.5,27,116,73
punishment_0.5,27,117,74
punishment_0.5,27,118,60
punishment_0.5,27,119,37
punishment_0.5,27,120,110
punishment_0.5,27,121,147
punishment_0.5,27,122,44
punishment_0.5,27,123,37
punishment_0.5,27,124,47
punishment_0.5,27,125,27
punishment_0.5,27,126,99
punishment_0.5,27,127,150
punishment_0.5,27,128,29
punishment_0.5,27,129,14
punishment_0.5,27,130,129
punishment_0.5,27,131,43
punishment_0.5,27,132,43
punishment_0.5,27,133,56
punishment_0.5,27,134,22
punishment_0.5,27,135,19
punishment_0.5,27,136,17
punishment_0.5,27,137,19
punishment_0.5,27,138,30
punishment_0.5,27,139,11
punishment_0.5,27,140,18
punishment_0.5,27,141,150
punishment_0.5,27,142,74
punishment_0.5,27,143,54
punishment_0.5,27,144,27
punishment_0.5,27,145,54
punishment_0.5,27,146,26
punishment_0.5,27,147,33
punishment_0.5,27,148,22
punishment_0.5,27,149,70
punishment_0.5,27,150,15
punishment_0.5,28,1,150
punishment_0.5,28,2,150
punishment_0.5,28,3,150
punishment_0.5,28,4,150
punishment_0.5,28,5,117
punishment_0.5,28,6,90
punishment_0.5,28,7,150
punishment_0.5,28,8,46
punishment_0.5,28,9,150
punishment_0.5,28,10,28
punishment_0.5,28,11,150
punishment_0.5,28,12,150
punishment_0.5,28,13,150
punishment_0.5,28,14,102
punishment_0.5,28,15,68
punishment_0.5,28,16,150
punishment_0.5,28,17,150
punishment_0.5,28,18,150
punishment_0.5,28,19,150
punishment_0.5,28,20,68
punishment_0.5,28,21,146
punishment_0.5,28,22,38
punishment_0.5,28,23,150
punishment_0.5,28,24,68
punishment_0.5,28,25,150
punishment_0.5,28,26,103
punishment_0.5,28,27,23
punishment_0.5,28,28,150
punishment_0.5,28,29,46
punishment_0.5,28,30,102
punishment_0.5,28,31,19
punishment_0.5,28,32,56
punishment_0.5,28,33,58
punishment_0.5,28,34,30
punishment_0.5,28,35,76
punishment_0.5,28,36,32
punishment_0.5,28,37,150
punishment_0.5,28,38,150
punishment_0.5,28,39,150
punishment_0.5,28,40,56
punishment_0.5,28,41,150
punishment_0.5,28,42,79
punishment_0.5,28,43,76
punishment_0.5,28,44,40
punishment_0.5,28,45,65
punishment_0.5,28,46,31
punishment_0.5,28,47,39
punishment_0.5,28,48,150
punishment_0.5,28,49,134
punishment_0.5,28,50,53
punishment_0.5,28,51,33
punishment_0.5,28,52,50
punishment_0.5,28,53,65
punishment_0.5,28,54,57
punishment_0.5,28,55,51
punishment_0.5,28,56,27
punishment_0.5,28,57,150
punishment_0.5,28,58,21
punishment_0.5,28,59,80
punishment_0.5,28,60,28
punishment_0.5,28,61,22
punishment_0.5,28,62,150
punishment_0.5,28,63,23
punishment_0.5,28,64,16
punishment_0.5,28,65,84
punishment_0.5,28,66,28
punishment_0.5,28,67,33
punishment_0.5,28,68,146
punishment_0.5,28,69,31
punishment_0.5,28,70,59
punishment_0.5,28,71,13
punishment_0.5,28,72,97
punishment_0.5,28,73,60
punishment_0.5,28,74,56
punishment_0.5,28,75,33
punishment_0.5,28,76,47
punishment_0.5,28,77,121
punishment_0.5,28,78,17
punishment_0.5,28,79,79
punishment_0.5,28,80,150
punishment_0.5,28,81,25
punishment_0.5,28,82,43
punishment_0.5,28,83,67
punishment_0.5,28,84,71
punishment_0.5,28,85,34
punishment_0.5,28,86,68
punishment_0.5,28,87,39
punishment_0.5,28,88,109
punishment_0.5,28,89,137
punishment_0.5,28,90,15
punishment_0.5,28,91,58
punishment_0.5,28,92,15
punishment_0.5,28,93,13
punishment_0.5,28,94,41
punishment_0.5,28,95,64
punishment_0.5,28,96,17
punishment_0.5,28,97,21
punishment_0.5,28,98,27
punishment_0.5,28,99,17
punishment_0.5,28,100,41
punishment_0.5,28,101,39
punishment_0.5,28,102,61
punishment_0.5,28,103,9
punishment_0.5,28,104,66
punishment_0.5,28,105,32
punishment_0.5,28,106,42
punishment_0.5,28,107,115
punishment_0.5,28,108,74
punishment_0.5,28,109,140
punishment_0.5,28,110,57
punishment_0.5,28,111,14
punishment_0.5,28,112,34
punishment_0.5,28,113,82
punishment_0.5,28,114,127
punishment_0.5,28,115,10
punishment_0.5,28,116,33
punishment_0.5,28,117,32
punishment_0.5,28,118,60
punishment_0.5,28,119,48
punishment_0.5,28,120,18
punishment_0.5,28,121,55
punishment_0.5,28,122,56
punishment_0.5,28,123,31
punishment_0.5,28,124,71
punishment_0.5,28,125,28
punishment_0.5,28,126,26
punishment_0.5,28,127,25
punishment_0.5,28,128,28
punishment_0.5,28,129,95
punishment_0.5,28,130,108
punishment_0.5,28,131,30
punishment_0.5,28,132,13
punishment_0.5,28,133,63
punishment_0.5,28,134,28
punishment_0.5,28,135,50
punishment_0.5,28,136,31
punishment_0.5,28,137,40
punishment_0.5,28,138,41
punishment_0.5,28,139,11
punishment_0.5,28,140,28
punishment_0.5,28,141,48
punishment_0.5,28,142,130
punishment_0.5,28,143,18
punishment_0.5,28,144,22
punishment_0.5,28,145,17
punishment_0.5,28,146,30
punishment_0.5,28,147,49
punishment_0.5,28,148,13
punishment_0.5,28,149,31
punishment_0.5,28,150,31
punishment_0.5,29,1,150
punishment_0.5,29,2,150
punishment_0.5,29,3,150
punishment_0.5,29,4,150
punishment_0.5,29,5,150
punishment_0.5,29,6,150
punishment_0.5,29,7,150
punishment_0.5,29,8,150
punishment_0.5,29,9,150
punishment_0.5,29,10,150
punishment_0.5,29,11,150
punishment_0.5,29,12,150
punishment_0.5,29,13,150
punishment_0.5,29,14,150
punishment_0.5,29,15,130
punishment_0.5,29,16,47
punishment_0.5,29,17,150
punishment_0.5,29,18,150
punishment_0.5,29,19,150
punishment_0.5,29,20,150
punishment_0.5,29,21,150
punishment_0.5,29,22,150
punishment_0.5,29,23,150
punishment_0.5,29,24,150
punishment_0.5,29,25,84
punishment_0.5,29,26,70
punishment_0.5,29,27,150
punishment_0.5,29,28,150
punishment_0.5,29,29,150
punishment_0.5,29,30,103
punishment_0.5,29,31,91
punishment_0.5,29,32,100
punishment_0.5,29,33,150
punishment_0.5,29,34,150
punishment_0.5,29,35,68
punishment_0.5,29,36,150
punishment_0.5,29,37,150
punishment_0.5,29,38,101
punishment_0.5,29,39,150
punishment_0.5,29,40,150
punishment_0.5,29,41,150
punishment_0.5,29,42,150
punishment_0.5,29,43,150
punishment_0.5,29,44,126
punishment_0.5,29,45,150
punishment_0.5,29,46,150
punishment_0.5,29,47,12
punishment_0.5,29,48,26
punishment_0.5,29,49,73
punishment_0.5,29,50,150
punishment_0.5,29,51,111
punishment_0.5,29,52,150
punishment_0.5,29,53,150
punishment_0.5,29,54,150
punishment_0.5,29,55,150
punishment_0.5,29,56,62
punishment_0.5,29,57,49
punishment_0.5,29,58,150
punishment_0.5,29,59,150
punishment_0.5,29,60,150
punishment_0.5,29,61,72
punishment_0.5,29,62,150
punishment_0.5,29,63,106
punishment_0.5,29,64,131
punishment_0.5,29,65,150
punishment_0.5,29,66,66
punishment_0.5,29,67,150
punishment_0.5,29,68,72
punishment_0.5,29,69,147
punishment_0.5,29,70,78
punishment_0.5,29,71,75
punishment_0.5,29,72,110
punishment_0.5,29,73,62
punishment_0.5,29,74,150
punishment_0.5,29,75,42
punishment_0.5,29,76,150
punishment_0.5,29,77,150
punishment_0.5,29,78,65
punishment_0.5,29,79,119
punishment_0.5,29,80,150
punishment_0.5,29,81,120
punishment_0.5,29,82,38
punishment_0.5,29,83,79
punishment_0.5,29,84,127
punishment_0.5,29,85,65
punishment_0.5,29,86,87
punishment_0.5,29,87,124
punishment_0.5,29,88,14
punishment_0.5,29,89,67
punishment_0.5,29,90,150
punishment_0.5,29,91,115
punishment_0.5,29,92,78
punishment_0.5,29,93,111
punishment_0.5,29,94,38
punishment_0.5,29,95,83
punishment_0.5,29,96,46
punishment_0.5,29,97,145
punishment_0.5,29,98,14
punishment_0.5,29,99,101
punishment_0.5,29,100,45
punishment_0.5,29,101,106
punishment_0.5,29,102,22
punishment_0.5,29,103,94
punishment_0.5,29,104,21
punishment_0.5,29,105,45
punishment_0.5,29,106,38
punishment_0.5,29,107,107
punishment_0.5,29,108,44
punishment_0.5,29,109,33
punishment_0.5,29,110,58
punishment_0.5,29,111,96
punishment_0.5,29,112,32
punishment_0.5,29,113,42
punishment_0.5,29,114,98
punishment_0.5,29,115,150
punishment_0.5,29,116,28
punishment_0.5,29,117,30
punishment_0.5,29,118,72
punishment_0.5,29,119,47
punishment_0.5,29,120,80
punishment_0.5,29,121,43
punishment_0.5,29,122,31
punishment_0.5,29,123,94
punishment_0.5,29,124,91
punishment_0.5,29,125,59
punishment_0.5,29,126,133
punishment_0.5,29,127,20
punishment_0.5,29,128,116
punishment_0.5,29,129,67
punishment_0.5,29,130,77
punishment_0.5,29,131,63
punishment_0.5,29,132,31
punishment_0.5,29,133,77
punishment_0.5,29,134,67
punishment_0.5,29,135,30
punishment_0.5,29,136,73
punishment_0.5,29,137,90
punishment_0.5,29,138,64
punishment_0.5,29,139,36
punishment_0.5,29,140,150
punishment_0.5,29,141,22
punishment_0.5,29,142,40
punishment_0.5,29,143,18
punishment_0.5,29,144,128
punishment_0.5,29,145,43
punishment_0.5,29,146,43
punishment_0.5,29,147,39
punishment_0.5,29,148,113
punishment_0.5,29,149,56
punishment_0.5,29,150,25
punishment_0.5,30,1,127
punishment_0.5,30,2,150
punishment_0.5,30,3,82
punishment_0.5,30,4,150
punishment_0.5,30,5,150
punishment_0.5,30,6,150
punishment_0.5,30,7,150
punishment_0.5,30,8,57
punishment_0.5,30,9,150
punishment_0.5,30,10,150
punishment_0.5,30,11,150
punishment_0.5,30,12,150
punishment_0.5,30,13,150
punishment_0.5,30,14,150
punishment_0.5,30,15,150
punishment_0.5,30,16,150
punishment_0.5,30,17,150
punishment_0.5,30,18,150
punishment_0.5,30,19,150
punishment_0.5,30,20,141
punishment_0.5,30,21,150
punishment_0.5,30,22,150
punishment_0.5,30,23,150
punishment_0.5,30,24,150
punishment_0.5,30,25,150
punishment_0.5,30,26,150
punishment_0.5,30,27,150
punishment_0.5,30,28,150
punishment_0.5,30,29,150
punishment_0.5,30,30,150
punishment_0.5,30,31,50
punishment_0.5,30,32,125
punishment_0.5,30,33,72
punishment_0.5,30,34,93
punishment_0.5,30,35,150
punishment_0.5,30,36,36
punishment_0.5,30,37,89
punishment_0.5,30,38,100
punishment_0.5,30,39,92
punishment_0.5,30,40,15
punishment_0.5,30,41,150
punishment_0.5,30,42,150
punishment_0.5,30,43,150
punishment_0.5,30,44,150
punishment_0.5,30,45,145
punishment_0.5,30,46,74
punishment_0.5,30,47,150
punishment_0.5,30,48,150
punishment_0.5,30,49,150
punishment_0.5,30,50,150
punishment_0.5,30,51,92
punishment_0.5,30,52,150
punishment_0.5,30,53,45
punishment_0.5,30,54,80
punishment_0.5,30,55,150
punishment_0.5,30,56,150
punishment_0.5,30,57,150
punishment_0.5,30,58,150
punishment_0.5,30,59,150
punishment_0.5,30,60,68
punishment_0.5,30,61,56
punishment_0.5,30,62,43
punishment_0.5,30,63,30
punishment_0.5,30,64,47
punishment_0.5,30,65,30
punishment_0.5,30,66,129
punishment_0.5,30,67,47
punishment_0.5,30,68,111
punishment_0.5,30,69,20
punishment_0.5,30,70,58
punishment_0.5,30,71,32
punishment_0.5,30,72,150
punishment_0.5,30,73,43
punishment_0.5,30,74,71
punishment_0.5,30,75,113
punishment_0.5,30,76,87
punishment_0.5,30,77,53
punishment_0.5,30,78,150
punishment_0.5,30,79,96
punishment_0.5,30,80,82
punishment_0.5,30,81,150
punishment_0.5,30,82,26
punishment_0.5,30,83,150
punishment_0.5,30,84,130
punishment_0.5,30,85,109
punishment_0.5,30,86,128
punishment_0.5,30,87,137
punishment_0.5,30,88,22
punishment_0.5,30,89,64
punishment_0.5,30,90,85
punishment_0.5,30,91,104
punishment_0.5,30,92,98
punishment_0.5,30,93,148
punishment_0.5,30,94,55
punishment_0.5,30,95,91
punishment_0.5,30,96,150
punishment_0.5,30,97,149
punishment_0.5,30,98,38
punishment_0.5,30,99,50
punishment_0.5,30,100,25
punishment_0.5,30,101,69
punishment_0.5,30,102,33
punishment_0.5,30,103,21
punishment_0.5,30,104,127
punishment_0.5,30,105,18
punishment_0.5,30,106,82
punishment_0.5,30,107,37
punishment_0.5,30,108,71
punishment_0.5,30,109,65
punishment_0.5,30,110,30
punishment_0.5,30,111,149
punishment_0.5,30,112,35
punishment_0.5,30,113,120
punishment_0.5,30,114,41
punishment_0.5,30,115,102
punishment_0.5,30,116,14
punishment_0.5,30,117,33
punishment_0.5,30,118,18
punishment_0.5,30,119,31
punishment_0.5,30,120,30
punishment_0.5,30,121,91
punishment_0.5,30,122,52
punishment_0.5,30,123,34
punishment_0.5,30,124,22
punishment_0.5,30,125,38
punishment_0.5,30,126,28
punishment_0.5,30,127,150
punishment_0.5,30,128,47
punishment_0.5,30,129,28
punishment_0.5,30,130,86
punishment_0.5,30,131,23
punishment_0.5,30,132,10
punishment_0.5,30,133,49
punishment_0.5,30,134,31
punishment_0.5,30,135,75
punishment_0.5,30,136,32
punishment_0.5,30,137,56
punishment_0.5,30,138,61
punishment_0.5,30,139,44
punishment_0.5,30,140,62
punishment_0.5,30,141,15
punishment_0.5,30,142,81
punishment_0.5,30,143,25
punishment_0.5,30,144,87
punishment_0.5,30,145,15
punishment_0.5,30,146,26
punishment_0.5,30,147,42
punishment_0.5,30,148,70
punishment_0.5,30,149,72
punishment_0.5,30,150,26
punishment_0.5,31,1,150
punishment_0.5,31,2,138
punishment_0.5,31,3,55
punishment_0.5,31,4,102
punishment_0.5,31,5,150
punishment_0.5,31,6,43
punishment_0.5,31,7,115
punishment_0.5,31,8,150
punishment_0.5,31,9,150
punishment_0.5,31,10,66
punishment_0.5,31,11,150
punishment_0.5,31,12,150
punishment_0.5,31,13,150
punishment_0.5,31,14,150
punishment_0.5,31,15,133
punishment_0.5,31,16,109
punishment_0.5,31,17,150
punishment_0.5,31,18,150
punishment_0.5,31,19,150
punishment_0.5,31,20,150
punishment_0.5,31,21,150
punishment_0.5,31,22,150
punishment_0.5,31,23,150
punishment_0.5,31,24,150
punishment_0.5,31,25,150
punishment_0.5,31,26,150
punishment_0.5,31,27,150
punishment_0.5,31,28,150
punishment_0.5,31,29,150
punishment_0.5,31,30,97
punishment_0.5,31,31,51
punishment_0.5,31,32,150
punishment_0.5,31,33,150
punishment_0.5,31,34,150
punishment_0.5,31,35,21
punishment_0.5,31,36,150
punishment_0.5,31,37,139
punishment_0.5,31,38,150
punishment_0.5,31,39,150
punishment_0.5,31,40,150
punishment_0.5,31,41,98
punishment_0.5,31,42,145
punishment_0.5,31,43,26
punishment_0.5,31,44,150
punishment_0.5,31,45,51
punishment_0.5,31,46,114
punishment_0.5,31,47,74
punishment_0.5,31,48,33
punishment_0.5,31,49,150
punishment_0.5,31,50,150
punishment_0.5,31,51,55
punishment_0.5,31,52,150
punishment_0.5,31,53,56
punishment_0.5,31,54,58
punishment_0.5,31,55,150
punishment_0.5,31,56,150
punishment_0.5,31,57,140
punishment_0.5,31,58,32
punishment_0.5,31,59,39
punishment_0.5,31,60,150
punishment_0.5,31,61,44
punishment_0.5,31,62,76
punishment_0.5,31,63,45
punishment_0.5,31,64,150
punishment_0.5,31,65,150
punishment_0.5,31,66,87
punishment_0.5,31,67,61
punishment_0.5,31,68,39
punishment_0.5,31,69,148
punishment_0.5,31,70,150
punishment_0.5,31,71,78
punishment_0.5,31,72,56
punishment_0.5,31,73,12
punishment_0.5,31,74,56
punishment_0.5,31,75,104
punishment_0.5,31,76,48
punishment_0.5,31,77,127
punishment_0.5,31,78,17
punishment_0.5,31,79,70
punishment_0.5,31,80,79
punishment_0.5,31,81,77
punishment_0.5,31,82,81
punishment_0.5,31,83,77
punishment_0.5,31,84,28
punishment_0.5,31,85,18
punishment_0.5,31,86,145
punishment_0.5,31,87,32
punishment_0.5,31,88,150
punishment_0.5,31,89,37
punishment_0.5,31,90,70
punishment_0.5,31,91,35
punishment_0.5,31,92,21
punishment_0.5,31,93,72
punishment_0.5,31,94,50
punishment_0.5,31,95,150
punishment_0.5,31,96,132
punishment_0.5,31,97,150
punishment_0.5,31,98,60
punishment_0.5,31,99,98
punishment_0.5,31,100,28
punishment_0.5,31,101,39
punishment_0.5,31,102,36
punishment_0.5,31,103,98
punishment_0.5,31,104,29
punishment_0.5,31,105,32
punishment_0.5,31,106,74
punishment_0.5,31,107,29
punishment_0.5,31,108,68
punishment_0.5,31,109,27
punishment_0.5,31,110,140
punishment_0.5,31,111,73
punishment_0.5,31,112,85
punishment_0.5,31,113,150
punishment_0.5,31,114,150
punishment_0.5,31,115,31
punishment_0.5,31,116,26
punishment_0.5,31,117,150
punishment_0.5,31,118,30
punishment_0.5,31,119,11
punishment_0.5,31,120,58
punishment_0.5,31,121,41
punishment_0.5,31,122,29
punishment_0.5,31,123,131
punishment_0.5,31,124,17
punishment_0.5,31,125,120
punishment_0.5,31,126,87
punishment_0.5,31,127,33
punishment_0.5,31,128,85
punishment_0.5,31,129,53
punishment_0.5,31,130,106
punishment_0.5,31,131,44
punishment_0.5,31,132,44
punishment_0.5,31,133,31
punishment_0.5,31,134,68
punishment_0.5,31,135,80
punishment_0.5,31,136,46
punishment_0.5,31,137,47
punishment_0.5,31,138,113
punishment_0.5,31,139,76
punishment_0.5,31,140,124
punishment_0.5,31,141,24
punishment_0.5,31,142,90
punishment_0.5,31,143,76
punishment_0.5,31,144,75
punishment_0.5,31,145,29
punishment_0.5,31,146,49
punishment_0.5,31,147,85
punishment_0.5,31,148,49
punishment_0.5,31,149,30
punishment_0.5,31,150,43
punishment_0.5,32,1,150
